S.No,Type,Sector,QP Name,QP ID,NSQF Level,Contains Electives/Options,Number of Electives/ Options,Elective/Option Name,Compulsary NOS Count,Elective/Optional NOS count,Total No. of NOS,Version No.,Educational Qualification,Theory for Compulsory NOSs (hours),Practical for Compulsory NOSs (hours),Total Hours for Compulsory NOSs,Elective/Option Theory (hours),Elective/Option Practical (hours),Minimum hours duration for QP (hours),Mandatory OJT ,Recommended OJT ,Curriculum Available ,PH Available,FG Available,Job Roles in PMKVY 2.0,Job Roles in PMKVY 2.0 (9th SC Remarks),Job Roles in PMKVY 2.0 (2018-20),Job Roles Readiness for CSSM
1140,QP-NOS,Handicrafts & Carpets,Designer & Sketcher ,HCS/Q5201,4,0,0,0,3,0,3,1,"8th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1141,QP-NOS,Handicrafts & Carpets,Decorative Cutter Glassware,HCS/Q2501,4,0,0,0,4,0,4,1,"5th Standard pass, preferably",80.0,170.0,250.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1142,QP-NOS,Handicrafts & Carpets,Decorative Painter Glassware,HCS/Q2502,4,0,0,0,4,0,4,1,"5th Standard pass, preferably",80.0,160.0,240.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1143,QP-NOS,Handicrafts & Carpets,Drill machine operator - Stonecraft,HCS/Q1503,4,0,0,0,4,0,4,1,5th pass preferably,70.0,120.0,190.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1144,QP-NOS,Handicrafts & Carpets,Dryer ,HCS/Q5403,4,0,0,0,5,0,5,1,"5th Class ,Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1145,QP-NOS,Handicrafts & Carpets,Dyer (Rangsaaz),HCS/Q5101,4,0,0,0,7,0,7,1,"12th Class ,Preferably with Science",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1146,QP-NOS,Handicrafts & Carpets,Embossing Artisan (Metalware),HCS/Q2901,4,0,0,0,5,0,5,1,5th Class pass (Primary Education),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1147,QP-NOS,Handicrafts & Carpets,Engobing operator (Ceramics),HCS/Q0701,3,0,0,0,5,0,5,1,5th pass preferably,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1148,QP-NOS,Handicrafts & Carpets,Engraving artisan (Metal Handicrafts),HCS/Q2902,4,0,0,0,6,0,6,1,"Basic literacy, preferably 5th Class pass",85.0,195.0,280.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,Yes,Yes,Yes,0
1149,QP-NOS,Handicrafts & Carpets,Engraving/ Carving/ Etching Assistant,HCS/Q7001,3,0,0,0,2,0,2,1,"Basic reading & writing skills, preferably 5th pass",75.0,175.0,250.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,*May be added from 1-Apr-2018; 9th SC,0,0
1150,QP-NOS,Handicrafts & Carpets,Etching Machine Operator (Glassware),HCS/Q2402,4,0,0,0,5,0,5,1,"5th Class,Pass (Primary Education)",90.0,160.0,250.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1151,QP-NOS,Handicrafts & Carpets,Filing Artisan (Metalware),HCS/Q2907,3,0,0,0,5,0,5,1,"5th Class, Pass (Primary Education)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1152,QP-NOS,Handicrafts & Carpets,Finisher (Carpets),HCS/Q5407,4,0,0,0,2,0,2,1,"5th Class,Pass",60.0,145.0,205.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1153,QP-NOS,Handicrafts & Carpets,Finisher (Woodware),HCS/Q7101,4,0,0,0,3,0,3,1,"5th Standard pass, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1154,QP-NOS,Handicrafts & Carpets,Fitter,HCS/Q4404,3,0,0,0,4,0,4,1,"5th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1155,QP-NOS,Handicrafts & Carpets,Floor Supervisor (Ceramics) ,HCS/Q0101,5,0,0,0,6,0,6,1,Diploma in Ceramic Engineering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1156,QP-NOS,Handicrafts & Carpets,Furnace Operator,HCS/Q2101,4,0,0,0,5,0,5,1,5th Class (Primary Education),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1157,QP-NOS,Handicrafts & Carpets,Glazing operator (Ceramics) ,HCS/Q0803,3,0,0,0,5,0,5,1,5th pass preferably,90.0,160.0,250.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1158,QP-NOS,Handicrafts & Carpets,"Gluing, Joining, Nailing Assembler",HCS/Q6901,3,0,0,0,2,0,2,1,"5th Standard pass, preferably",70.0,150.0,220.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1159,QP-NOS,Handicrafts & Carpets,Grinder (Glassware),HCS/Q2302,4,0,0,0,5,0,5,1,"5th Class, Pass (Primary Education)",90.0,160.0,250.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1160,QP-NOS,Handicrafts & Carpets,Hammering Artisan (Metalware),HCS/Q2908,2,0,0,0,4,0,4,1,"5th Class, Pass (Primary Education)",90.0,120.0,210.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1161,QP-NOS,Handicrafts & Carpets,Handloom Weaver (Carpets),HCS/Q5412,3,0,0,0,5,0,5,1,"5th Class, Preferably",50.0,220.0,270.0,0.0,0.0,0.0,0.0,0,Yes,Yes,Yes,Yes,Yes,Yes,0
1162,QP-NOS,Handicrafts & Carpets,Handmade Bamboo Agarbatti Stick Maker,HCS/Q7801,3,0,0,0,5,0,5,1,"5th Class, Preferably",33.0,87.0,120.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1163,QP-NOS,Handicrafts & Carpets,Handmade Bamboo Stick Maker,HCS/Q8703,3,0,0,0,5,0,5,1,"5th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1164,QP-NOS,Handicrafts & Carpets,Helper (Finishing Process),HCS/Q7103,2,0,0,0,2,0,2,1,"8th Standard pass, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1165,QP-NOS,Handicrafts & Carpets,Inlay Artisan (Metalware),HCS/Q2903,4,0,0,0,5,0,5,1,"5th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1166,QP-NOS,Handicrafts & Carpets,Inspection Operator (Metalware),HCS/Q3201,4,0,0,0,4,0,4,1,Diploma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1167,QP-NOS,Handicrafts & Carpets,Jigger operator (Ceramics) ,HCS/Q0501,3,0,0,0,5,0,5,1,5th pass preferably,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1168,QP-NOS,Handicrafts & Carpets,Lab assistant (Ceramics) ,HCS/Q1002,4,0,0,0,5,0,5,1,Graduate in Science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1169,QP-NOS,Handicrafts & Carpets,Lacquerer (Paper Mache),HCS/Q4505,4,0,0,0,4,0,4,1,5th Class preferably,60.0,110.0,170.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1170,QP-NOS,Handicrafts & Carpets,Lacquerer (Woodware),HCS/Q7102,4,0,0,0,3,0,3,1,"5th Standard pass, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1171,QP-NOS,Handicrafts & Carpets,Laminator ,HCS/Q5401,4,0,0,0,5,0,5,1,"5th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1172,QP-NOS,Handicrafts & Carpets,Latexing Man,HCS/Q5402,4,0,0,0,5,0,5,1,"5th Class, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1173,QP-NOS,Handicrafts & Carpets,Turner - Stonecraft,HCS/Q1404,4,0,0,0,5,0,5,1,"8th Class ,Preferably",85.0,145.0,230.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1174,QP-NOS,Handicrafts & Carpets,Layer Oven Operator (Glassware),HCS/Q2102,4,0,0,0,4,0,4,1,"5th Class, Pass (Primary Education)",90.0,160.0,250.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1175,QP-NOS,Handicrafts & Carpets,Loom supervisor Knotted Carpets ,HCS/Q5410,5,0,0,0,5,0,5,1,"8th Class ,Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1176,QP-NOS,Handicrafts & Carpets,Master Crochet Lace Maker,HCS/Q7704,4,0,0,0,6,0,6,1,"Basic literacy, 5th class pass",78.0,162.0,240.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1177,QP-NOS,Handicrafts & Carpets,Merchandiser ,HCS/Q9801,5,0,0,0,7,0,7,1,Graduate ,125.0,280.0,405.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,0,0,0
1178,QP-NOS,Handicrafts & Carpets,Mixing machine operator (Glassware),HCS/Q2001,4,0,0,0,5,0,5,1,5th Class,90.0,130.0,220.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1179,QP-NOS,Handicrafts & Carpets,Mixing operator (Ceramics),HCS/Q0301,3,0,0,0,6,0,6,1,8th Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1180,QP-NOS,Handicrafts & Carpets,Modeller (Ceramics),HCS/Q0201,4,0,0,0,6,0,6,1,8th Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1181,QP-NOS,Handicrafts & Carpets,Moulder (Ceramics),HCS/Q0401,3,0,0,0,5,0,5,1,5th pass preferably,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1182,QP-NOS,Handicrafts & Carpets,Packer,HCS/Q9701,3,0,0,0,5,0,5,1,"8th Class ,Preferably",41.0,104.0,145.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1183,QP-NOS,Handicrafts & Carpets,Painter (Metal Handicrafts),HCS/Q3101,4,0,0,0,7,0,7,1,"Basic literacy, preferably 5th Class pass ",115.0,285.0,400.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1184,QP-NOS,Handicrafts & Carpets,Painter/Nakkash,HCS/Q4504,4,0,0,0,4,0,4,1,"8th Class ,Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1185,QP-NOS,Handicrafts & Carpets,Paper Mache Art Designer ,HCS/Q4506,4,0,0,0,4,0,4,1,8th Class ,90.0,120.0,210.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1186,QP-NOS,Handicrafts & Carpets,Paper Mache Art Promoter,HCS/Q4601,6,0,0,0,7,0,7,1,12th Class (Science/Commerce),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1187,QP-NOS,Handicrafts & Carpets,Pedal-operated M/C Agarbatti Maker,HCS/Q7902,3,0,0,0,5,0,5,1,"5th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1188,QP-NOS,Handicrafts & Carpets,Piercer & Matcher ,HCS/Q5406,4,0,0,0,3,0,3,1,"8th Class ,Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1189,QP-NOS,Handicrafts & Carpets,Polisher (Metalware),HCS/Q3002,4,0,0,0,5,0,5,1,5th Standard pass (Primary Education),95.0,175.0,270.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1190,QP-NOS,Handicrafts & Carpets,Pressman (Glassware),HCS/Q2201,4,0,0,0,7,0,7,1,8th Class,110.0,200.0,310.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1191,QP-NOS,Handicrafts & Carpets,Quality checker - Stonecraft,HCS/Q1601,4,0,0,0,4,0,4,1,8th Class,85.0,145.0,230.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1192,QP-NOS,Handicrafts & Carpets,Quality Check Technician (Ceramics),HCS/Q1001,4,0,0,0,5,0,5,1,Diploma ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1193,QP-NOS,Handicrafts & Carpets,Quality Supervisor,HCS/Q5501,5,0,0,0,6,0,6,1,Class 8th or Diploma in carpet course,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1194,QP-NOS,Handicrafts & Carpets,Rubbing Operator,HCS/Q4503,4,0,0,0,4,0,4,1,"5th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1195,QP-NOS,Handicrafts & Carpets,Sampler,HCS/Q6602,4,0,0,0,3,0,3,1,"5th Standard pass, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1196,QP-NOS,Handicrafts & Carpets,Sakhta Saaz (Kharadi),HCS/Q4403,4,0,0,0,4,0,4,1,"5th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1197,QP-NOS,Handicrafts & Carpets,Sakhta Saaz (Paper Mache),HCS/Q4401,4,0,0,0,4,0,4,1,"Basic literacy, preferably 5th Class pass",70.0,130.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1198,QP-NOS,Handicrafts & Carpets,Sakhta Saaz (Wood),HCS/Q4402,4,0,0,0,4,0,4,1,"5th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1199,QP-NOS,Handicrafts & Carpets,Semi-Mechanized Bamboo Stick Maker,HCS/Q7802,3,0,0,0,5,0,5,1,"5th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1200,QP-NOS,Handicrafts & Carpets,Seasoning and Chemical Treatment Assistant,HCS/Q6801,3,0,0,0,3,0,3,1,"5th Standard pass, preferably",60.0,120.0,180.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1201,QP-NOS,Handicrafts & Carpets,Colour Quality Incharge/Shade Supervisor (Carpet),HCS/Q5203,4,0,0,0,5,0,5,1,"8th Class ,Preferably",70.0,210.0,280.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1202,QP-NOS,Handicrafts & Carpets,Shade writer ,HCS/Q5204,3,0,0,0,5,0,5,1,"8th Class ,Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1203,QP-NOS,Handicrafts & Carpets,Sieving Artisan (Ceramics),HCS/Q0702,3,0,0,0,5,0,5,1,"5th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1204,QP-NOS,Handicrafts & Carpets,Silver Coating Technician (Glassware),HCS/Q2401,4,0,0,0,6,0,6,1,8th Class,110.0,180.0,290.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1205,QP-NOS,Handicrafts & Carpets,Sketching and painting artisan (Ceramics),HCS/Q0802,4,0,0,0,6,0,6,1,5th pass preferably,100.0,210.0,310.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1206,QP-NOS,Handicrafts & Carpets,Stamping operator (Metal Handicrafts),HCS/Q2802,4,0,0,0,5,0,5,1,"Basic literacy, preferably 5th Class pass",58.0,142.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,Yes,Yes,Yes,0
1207,QP-NOS,Handicrafts & Carpets,Stone Cutter (Cutting machine operator) ,HCS/Q1402,3,0,0,0,5,0,5,1,"5th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1208,QP-NOS,Handicrafts & Carpets,Stone Grinder (Grinding machine operator) ,HCS/Q1403,3,0,0,0,5,0,5,1,5th Class,80.0,150.0,230.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1209,QP-NOS,Handicrafts & Carpets,Threading Artisan (Metalware),HCS/Q2906,4,0,0,0,5,0,5,1,"5th Class, Pass (Primary Education)",100.0,170.0,270.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1210,QP-NOS,Handicrafts & Carpets,Tufted Weaving Supervisor ,HCS/Q5411,5,0,0,0,6,0,6,1,"10th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1211,QP-NOS,Handicrafts & Carpets,Tufting Gun Master ,HCS/Q5409,4,0,0,0,6,0,6,1,"5th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1212,QP-NOS,Handicrafts & Carpets,Washer (Carpets),HCS/Q5301,3,0,0,0,2,0,2,1,"8th Class, preferably pass with ability to read and write about chemicals used",80.0,130.0,210.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1213,QP-NOS,Handicrafts & Carpets,Yarn Opener  ,HCS/Q5001,3,0,0,0,3,0,3,1,"5th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1214,QP-NOS,Handicrafts & Carpets,Hand Block Printer,HCS/Q7201,4,95,185,280,6,0,6,1,"5th Standard pass, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1215,QP-NOS,Handicrafts & Carpets,Traditional Hand Embroiderer,HCS/Q7301,4,Elective,3,"E1:  Phulkari embroidery, E2: Chikankari embroidery, E3: Zari- Zardozi embroidery",7,0,7,1,"Basic literacy, preferably 5th class pass",48.0,62.0,110.0,60.0,360.0,250.0,0.0,0,Yes,Yes,0,0,0,0,0
1216,QP-NOS,Handicrafts & Carpets,Master Hand Embroiderer,HCS/Q7302,5,Optional,3,"O1:  Prepare and carry out making Phulkari embroidery sample as per given specifications, O2: Prepare and carry out making Chikankari
embroidery sample as per given specifications, O3: Prepare and carry out making Zari- Zardozi embroidery sample as per given specifications    ",8,0,8,1,"5th Standard, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1217,QP-NOS,Handicrafts & Carpets,Design Tracer,HCS/Q7305,3,0,0,0,4,0,4,1,"5th Standard, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1218,QP-NOS,Handicrafts & Carpets,Embroidery Finisher,HCS/Q7306,4,0,0,0,4,0,4,1,"5th Standard, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1219,QP-NOS,Handicrafts & Carpets,Metal Cutting Worker (Manual),HCS/Q2910,3,0,0,0,4,0,4,1,"5th Standard pass, preferably",90.0,150.0,240.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1220,QP-NOS,Handicrafts & Carpets,Etching Artisan (Metalware),HCS/Q2909,4,0,0,0,3,0,3,1,5th Standard pass (Primary Education),80.0,150.0,230.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1221,QP-NOS,Handicrafts & Carpets,Designer (Woodware Products),HCS/Q6601,5,0,0,0,3,0,3,1,"10th Pass, Preferably",70.0,140.0,210.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1222,QP-NOS,Handicrafts & Carpets,Inlay Artisan - Stonecraft,HCS/Q1504,4,0,0,0,5,0,5,1,"5th Standard, preferably",80.0,175.0,255.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,0,Yes,0
1223,QP-NOS,Handicrafts & Carpets,Applique Artisan,HCS/Q7303,4,0,0,0,4,0,6,1,"Basic literacy, preferably 5th class pass (knowledge of respective craft)",78.0,212.0,290.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1224,QP-NOS,Handicrafts & Carpets,Jute Yarn Hank Dyer,HCS/Q7401,4,0,0,0,7,0,7,1,Basic literacy and numeracy,100.0,200.0,300.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1225,QP-NOS,Handicrafts & Carpets,Jute Handloom Weaver,HCS/Q7402,4,0,0,0,6,0,6,1,Basic literacy and numeracy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1226,QP-NOS,Handicrafts & Carpets,Jute Products Stitching Operator,HCS/Q7403,3,0,0,0,6,0,6,1,"5th Standard pass, preferably",100.0,200.0,300.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1227,QP-NOS,Handicrafts & Carpets,Jute Screen Printer,HCS/Q7404,4,0,0,0,6,0,6,1,Basic literacy and numeracy,100.0,200.0,300.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1228,QP-NOS,Handicrafts & Carpets,Jute Product Maker,HCS/Q7405,4,0,0,0,6,0,6,1,"5th Standard pass, preferably",100.0,200.0,300.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1229,QP-NOS,Handicrafts & Carpets,Final Product Maker (Fashion Jewellery),HCS/Q1102,4,0,0,0,5,0,5,1,Preferably 5th Pass,80.0,170.0,250.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1230,QP-NOS,Handicrafts & Carpets,Quality Checker (Fashion Jewellery),HCS/Q1201,4,0,0,0,4,0,4,1,Preferably 12th Pass,60.0,145.0,205.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1231,QP-NOS,Handicrafts & Carpets,Stringing/Beading Artisan (Fashion Jewellery),HCS/Q1101,2,0,0,0,6,0,6,1,Preferably 5th Pass,70.0,145.0,215.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
1232,QP-NOS,Handicrafts & Carpets,Block Print Supervisor,HCS/Q7202,5,0,0,0,7,0,7,1,Preferably 5th standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1233,QP-NOS,Healthcare,Anesthesia Technician,HSS/Q2501,4,0,0,0,10,0,10,1,12th Class in Science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1234,QP-NOS,Healthcare,Assistant Physiotherapist,HSS/Q7701,4,0,0,0,12,0,12,1,12th Class in Science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1235,QP-NOS,Healthcare,Blood Bank Technician,HSS/Q2801,4,0,0,0,15,0,15,1,12th Class in Science Or Level 3 Phlebotomy with experience of minimum three years in the laboratory setup,265.0,335.0,1000.0,0.0,0.0,0.0,400.0,0,Yes,0,0,0,0,0,0
1236,QP-NOS,Healthcare,Cardiac Care Technician,HSS/Q0101,4,0,0,0,17,0,17,1,12th Class in Science Or Level 3 ECG Technician with Experience of minimum 3 Years.,455.0,385.0,840.0,0.0,0.0,0.0,660.0,0,Yes,0,0,0,0,0,0
1237,QP-NOS,Healthcare,Dental Assistant,HSS/Q2401,4,0,0,0,16,0,16,1,10th Class,231.0,279.0,510.0,0.0,0.0,0.0,190.0,0,Yes,0,0,0,0,0,Cat 1 (Phase 1)
1238,QP-NOS,Healthcare,Diabetes Educator,HSS/Q8701,4,0,0,0,8,0,8,1,12th Class in preferably in Science or Home Science,135.0,105.0,240.0,0.0,0.0,0.0,120.0,0,Yes,Yes,0,Yes,Yes,0,0
1239,QP-NOS,Healthcare,Dialysis Technician,HSS/Q2701,4,0,0,0,19,0,19,1,12th Class,329.0,227.0,556.0,0.0,0.0,0.0,800.0,0,Yes,0,0,0,0,0,Cat 1 (Phase 1)
1240,QP-NOS,Healthcare,Diet Assistant,HSS/Q5201,4,0,0,0,11,0,11,1,10th Class,158.0,142.0,300.0,0.0,0.0,0.0,180.0,0,Yes,Yes,0,Yes,Yes,0,0
1241,QP-NOS,Healthcare,Emergency Medical Technician (EMT) - Advanced,HSS/Q2302,5,0,0,0,35,0,35,1,12th Class in Science Or Level 4 EMT  B with the minimum three years of experience,306.0,444.0,750.0,0.0,0.0,0.0,250.0,0,Yes,0,0,0,0,0,0
1242,QP-NOS,Healthcare,Emergency Medical Technician - Basic,HSS/Q2301,4,0,0,0,33,0,33,1,12th Class in Science,100.0,140.0,240.0,0.0,0.0,0.0,120.0,0,Yes,Yes,0,Yes,Yes,Yes,0
1243,QP-NOS,Healthcare,Front Line Health Worker ,HSS/Q8601,3,0,0,0,26,0,26,1,"Must have at least passed Class VIII and should be functionally literate.
This may be relaxed only if no suitable person with this qualification is available.
",110.0,115.0,225.0,0.0,0.0,0.0,200.0,0,Yes,Yes,0,Yes,Yes,Yes,0
1244,QP-NOS,Healthcare,General Duty Assistant,HSS/Q5101,4,0,0,0,21,0,21,1,"10th Class ,Preferably but Class VIII is also considered in certain situations",100.0,140.0,240.0,0.0,0.0,0.0,180.0,0,Yes,Yes,Yes,Yes,Yes,Yes,0
1245,QP-NOS,Healthcare,Histotechnician,HSS/Q0401,5,0,0,0,17,0,17,1,12th Class in Science Or Level 4 Medical lab technician with experience of minimum three years,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1246,QP-NOS,Healthcare,Home Health Aide,HSS/Q5102,4,0,0,0,15,0,15,1,10th Class preferably but Class VIII in certain cases,120.0,120.0,240.0,0.0,0.0,0.0,120.0,0,Yes,Yes,0,Yes,Yes,Yes,0
1247,QP-NOS,Healthcare,Medical Equipment Technician (Basic Clinical Equipment) ,HSS/Q5601,3,0,0,0,7,0,7,1,12th Class preferably but 10th Class in certain cases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1248,QP-NOS,Healthcare,Medical Laboratory Technician,HSS/Q0301,4,0,0,0,18,0,18,1,12th Class in Science Or Level 3 Phlebotomy with experience of minimum three years in the laboratory setup,713.0,787.0,1500.0,0.0,0.0,0.0,500.0,0,Yes,0,0,0,0,0,Addl Ready
1249,QP-NOS,Healthcare,Medical Records & health Information Technician,HSS/Q5501,4,0,0,0,10,0,10,1,12th Class in Science,300.0,300.0,600.0,0.0,0.0,0.0,400.0,0,Yes,0,0,0,0,0,Cat 1 (Phase 1)
1250,QP-NOS,Healthcare,Operating Theatre Technician,HSS/Q2601,4,0,0,0,17,0,17,1,discipline/social science(any one of these) and RCI License,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1251,QP-NOS,Healthcare,Pharmacy  Assistant,HSS/Q5401,4,0,0,0,7,0,7,1,"12th Class in science ,Preferably",110.0,90.0,200.0,0.0,0.0,0.0,225.0,0,Yes,Yes,0,Yes,Yes,Yes,0
1252,QP-NOS,Healthcare,Phlebotomy Technician,HSS/Q0501,3,0,0,0,18,0,18,1,12th Class,178.0,182.0,360.0,0.0,0.0,0.0,240.0,0,Yes,0,0,0,0,0,Cat 1 (Phase 1)
1253,QP-NOS,Healthcare,Radiology Technician,HSS/Q0201,4,0,0,0,14,0,14,1,12th Class in Science or NSQF Level 3 X  ray Technician with 2 years of experience in the field,395.0,445.0,840.0,0.0,0.0,0.0,0.0,660,Yes,0,0,0,0,0,0
